job_title,experience_years,education_level,skills_count,industry,company_size,location,salary
DevOps Engineer,2,Bachelor,6,Technology,Large,USA,167223
Software Engineer,7,Master,4,Technology,Enterprise,USA,194129
Data Scientist,11,Master,7,Finance,Large,Canada,346084
Data Analyst,14,Master,19,Technology,Small,UK,122240
Cloud Engineer,2,Bachelor,7,Telecom,Medium,Canada,131231
Software Engineer,9,Master,14,Technology,Medium,India,74600
Software Engineer,4,Bachelor,17,Technology,Medium,India,43968
Frontend Developer,11,Master,17,Technology,Enterprise,Canada,272502
Frontend Developer,6,Diploma,13,Technology,Large,India,49092
Cybersecurity Analyst,7,PhD,1,Technology,Large,India,73659
AI Engineer,12,Master,2,Technology,Medium,UK,339923
Backend Developer,13,Bachelor,18,Healthcare,Large,Canada,221173
Data Analyst,5,Bachelor,4,Technology,Large,India,37279
Cybersecurity Analyst,0,Bachelor,13,Technology,Medium,USA,118217
AI Engineer,2,High School,1,Technology,Small,Germany,99797
Backend Developer,18,Bachelor,4,Education,Medium,Singapore,228761
Data Analyst,7,Bachelor,2,Finance,Startup,USA,89935
Backend Developer,2,Bachelor,4,Finance,Enterprise,Canada,141560
Backend Developer,2,Bachelor,16,Consulting,Startup,Netherlands,115741
Data Analyst,10,Bachelor,4,Technology,Medium,India,37544
Software Engineer,16,High School,9,Technology,Large,India,63755
DevOps Engineer,4,High School,17,Technology,Startup,UK,104473
Software Engineer,11,Master,20,Technology,Medium,Australia,125411
Backend Developer,9,Bachelor,2,Government,Small,UK,146186
Frontend Developer,6,High School,3,Technology,Enterprise,India,25000
AI Engineer,8,Bachelor,15,Technology,Enterprise,USA,286939
Business Analyst,6,Bachelor,7,Finance,Enterprise,UK,156797
DevOps Engineer,11,Bachelor,4,Healthcare,Large,USA,229775
Software Engineer,8,Master,12,Technology,Enterprise,USA,287256
Data Scientist,1,Bachelor,1,Technology,Large,UK,168957
Software Engineer,4,Master,17,Finance,Enterprise,India,51778
DevOps Engineer,2,Bachelor,4,Government,Small,Germany,148623
Software Engineer,5,Master,4,Finance,Enterprise,Netherlands,158571
Machine Learning Engineer,4,Bachelor,9,Consulting,Medium,USA,192926
Data Analyst,2,Bachelor,10,Technology,Large,Netherlands,97876
Software Engineer,1,Bachelor,19,Technology,Small,USA,104988
Cybersecurity Analyst,0,High School,19,Retail,Enterprise,Germany,79212
Data Scientist,11,Bachelor,15,Finance,Large,India,38082
DevOps Engineer,11,Bachelor,17,Technology,Large,Singapore,269991
Software Engineer,1,Bachelor,7,Technology,Large,Germany,119904
Data Scientist,6,Bachelor,3,Technology,Small,Remote,203812
Backend Developer,0,Bachelor,5,Healthcare,Large,USA,138316
Software Engineer,2,Bachelor,16,Telecom,Large,India,45730
Software Engineer,3,Bachelor,7,Healthcare,Large,India,47513
Software Engineer,2,High School,16,Technology,Enterprise,India,32243
Data Scientist,7,Bachelor,9,Technology,Medium,UK,143411
Backend Developer,0,PhD,1,Technology,Large,Canada,108076
Data Analyst,2,Master,3,Retail,Large,Germany,120506
Software Engineer,9,High School,8,Government,Large,USA,186313
DevOps Engineer,0,Bachelor,18,Healthcare,Large,Canada,110342
Software Engineer,2,Diploma,18,Media,Large,Germany,109818
Frontend Developer,9,Master,19,Technology,Large,Sweden,174663
Software Engineer,17,Bachelor,7,Government,Large,UK,273439
Software Engineer,11,PhD,20,Technology,Large,Sweden,234052
AI Engineer,3,Diploma,6,Manufacturing,Startup,USA,197293
Backend Developer,17,Bachelor,11,Finance,Enterprise,USA,311765
Frontend Developer,9,Bachelor,5,Healthcare,Small,Singapore,101883
Software Engineer,1,Bachelor,12,Telecom,Medium,Remote,119421
Data Analyst,0,Bachelor,1,Healthcare,Enterprise,UK,97932
Data Scientist,8,Bachelor,19,Media,Medium,USA,249359
Software Engineer,4,Bachelor,11,Technology,Enterprise,USA,205586
Product Manager,1,Bachelor,15,Consulting,Medium,India,45643
Cybersecurity Analyst,4,Master,16,Technology,Large,Singapore,158523
Data Analyst,10,Bachelor,3,Telecom,Medium,USA,167786
Software Engineer,2,Diploma,11,Technology,Medium,USA,115325
Data Analyst,2,Master,11,Technology,Large,India,30785
Software Engineer,4,Master,10,Finance,Enterprise,India,64476
DevOps Engineer,4,Bachelor,2,Finance,Small,India,35904
AI Engineer,3,Master,20,Government,Enterprise,USA,276965
Cloud Engineer,7,Diploma,5,Education,Medium,USA,188023
Software Engineer,8,Master,8,Government,Enterprise,USA,318339
Backend Developer,4,Bachelor,13,Technology,Medium,Canada,172401
AI Engineer,2,Bachelor,15,Technology,Enterprise,Germany,200683
Software Engineer,3,Bachelor,2,Media,Medium,USA,142831
Software Engineer,12,PhD,12,Consulting,Large,USA,350000
Data Scientist,17,High School,8,Technology,Large,Australia,240158
Data Analyst,1,Master,19,Technology,Startup,UK,85798
Frontend Developer,1,Bachelor,1,Technology,Enterprise,UK,132841
Data Scientist,3,Master,8,Consulting,Medium,UK,172523
Business Analyst,12,Bachelor,10,Telecom,Enterprise,Germany,174449
Software Engineer,3,Bachelor,13,Finance,Small,Australia,86959
DevOps Engineer,7,Bachelor,5,Consulting,Medium,India,62841
Data Analyst,4,Diploma,9,Telecom,Medium,USA,107899
Data Analyst,3,Bachelor,10,Government,Large,USA,146500
Frontend Developer,3,Master,14,Finance,Large,USA,233297
Backend Developer,1,Bachelor,11,Technology,Enterprise,Singapore,119909
Data Analyst,8,Bachelor,14,Media,Medium,India,37918
Software Engineer,2,Bachelor,3,Technology,Large,UK,123961
Backend Developer,2,Bachelor,16,Finance,Large,Sweden,130788
Frontend Developer,2,PhD,20,Technology,Large,India,48491
Software Engineer,13,Diploma,17,Technology,Startup,USA,197406
Machine Learning Engineer,3,Bachelor,5,Technology,Medium,Singapore,182153
Data Analyst,5,Bachelor,7,Consulting,Large,India,36437
Frontend Developer,0,High School,17,Technology,Small,USA,95229
Software Engineer,0,Bachelor,20,Manufacturing,Small,UK,113582
Software Engineer,1,PhD,11,Manufacturing,Large,Canada,155311
Backend Developer,9,Bachelor,12,Government,Startup,UK,140690
Software Engineer,5,Bachelor,2,Technology,Large,Singapore,137173
DevOps Engineer,14,PhD,19,Healthcare,Startup,India,66839
Frontend Developer,10,Bachelor,5,Consulting,Large,Canada,153527
Data Analyst,2,Bachelor,11,Finance,Large,UK,117098
Frontend Developer,4,Bachelor,19,Technology,Large,USA,129084
Data Scientist,12,Bachelor,7,Government,Large,USA,272924
Software Engineer,3,Master,6,Education,Enterprise,USA,222067
Software Engineer,7,Bachelor,11,Technology,Large,UK,200380
Product Manager,1,Diploma,14,Technology,Medium,USA,135405
Software Engineer,6,Bachelor,4,Retail,Medium,USA,202489
Software Engineer,4,Bachelor,8,Finance,Small,India,35998
Backend Developer,2,Master,9,Technology,Large,India,51678
Frontend Developer,4,Bachelor,2,Technology,Large,USA,185236
DevOps Engineer,6,Bachelor,11,Technology,Startup,Canada,176286
Backend Developer,9,Bachelor,20,Technology,Large,UK,183539
Data Analyst,14,PhD,7,Finance,Enterprise,USA,250078
Cybersecurity Analyst,8,High School,4,Technology,Medium,Singapore,114729
Software Engineer,11,Master,14,Technology,Large,India,71644
Cybersecurity Analyst,2,PhD,1,Technology,Startup,USA,164758
Data Scientist,1,PhD,12,Technology,Medium,Germany,155060
Software Engineer,7,High School,19,Technology,Enterprise,Remote,182989
Software Engineer,1,Bachelor,5,Technology,Large,USA,183433
Frontend Developer,3,High School,8,Healthcare,Startup,USA,88540
Software Engineer,8,Bachelor,11,Media,Medium,India,43553
Frontend Developer,12,Bachelor,4,Education,Large,India,83248
Backend Developer,6,Master,15,Technology,Large,USA,156658
Data Scientist,1,Diploma,20,Education,Large,USA,149337
Frontend Developer,4,Bachelor,12,Retail,Enterprise,USA,208986
DevOps Engineer,5,Master,20,Consulting,Startup,Singapore,197898
Software Engineer,2,Bachelor,10,Healthcare,Enterprise,Germany,140073
Software Engineer,0,Master,16,Consulting,Large,UK,138768
Data Analyst,8,Bachelor,8,Technology,Startup,Sweden,94992
Software Engineer,4,Bachelor,20,Finance,Large,Australia,151553
Cybersecurity Analyst,7,Bachelor,8,Telecom,Medium,Germany,131325
Frontend Developer,5,Master,6,Finance,Large,USA,174269
Data Scientist,4,Bachelor,3,Technology,Startup,India,48308
Software Engineer,3,Master,8,Consulting,Medium,USA,163314
Software Engineer,4,Master,10,Education,Enterprise,USA,255214
Data Scientist,7,Master,5,Media,Large,USA,295571
Software Engineer,0,Bachelor,11,Telecom,Large,India,30386
Software Engineer,7,Bachelor,4,Government,Large,USA,249786
Cybersecurity Analyst,6,Bachelor,17,Finance,Small,Remote,116765
Frontend Developer,8,Bachelor,3,Healthcare,Large,USA,196163
Software Engineer,13,Bachelor,18,Telecom,Enterprise,UK,229411
Frontend Developer,2,Bachelor,8,Media,Medium,India,38557
Business Analyst,1,Bachelor,12,Media,Medium,India,25000
Data Analyst,5,Master,16,Technology,Enterprise,USA,153130
Business Analyst,5,Diploma,14,Consulting,Startup,Singapore,74359
Frontend Developer,3,Bachelor,16,Technology,Medium,Germany,109958
Frontend Developer,6,Master,4,Technology,Enterprise,USA,203517
DevOps Engineer,2,Bachelor,1,Telecom,Startup,Canada,127387
Backend Developer,4,Bachelor,1,Technology,Medium,USA,124943
Business Analyst,7,PhD,15,Government,Large,Germany,97342
Software Engineer,3,Diploma,20,Technology,Medium,India,42694
Data Analyst,5,Bachelor,20,Technology,Enterprise,UK,134970
Software Engineer,3,Diploma,3,Healthcare,Large,India,39850
Business Analyst,1,PhD,14,Technology,Small,USA,87494
AI Engineer,8,High School,9,Finance,Large,India,56517
DevOps Engineer,8,Diploma,19,Finance,Small,USA,157770
DevOps Engineer,7,Master,8,Technology,Startup,USA,127945
Software Engineer,4,Master,2,Technology,Enterprise,India,54974
DevOps Engineer,9,High School,4,Technology,Medium,USA,157295
Software Engineer,9,Bachelor,1,Technology,Medium,USA,207283
Data Analyst,12,Bachelor,11,Technology,Medium,USA,152617
Cybersecurity Analyst,4,Diploma,5,Finance,Large,USA,156357
Software Engineer,5,Diploma,2,Healthcare,Medium,India,30953
Data Analyst,1,Bachelor,13,Technology,Enterprise,India,31688
Backend Developer,13,Master,17,Technology,Large,USA,217851
Machine Learning Engineer,3,Bachelor,17,Healthcare,Enterprise,Germany,136536
Frontend Developer,1,Diploma,18,Telecom,Medium,India,28222
Data Analyst,12,Bachelor,9,Government,Large,USA,180292
AI Engineer,4,Diploma,6,Healthcare,Small,USA,175670
DevOps Engineer,16,High School,20,Media,Large,USA,271978
Data Analyst,5,Bachelor,3,Finance,Medium,India,28435
Software Engineer,2,High School,8,Manufacturing,Small,USA,67769
Data Scientist,8,High School,3,Technology,Enterprise,Australia,154460
Data Analyst,4,Bachelor,1,Government,Small,India,26828
Business Analyst,7,Diploma,20,Technology,Large,India,37803
Frontend Developer,2,PhD,13,Technology,Small,USA,133571
DevOps Engineer,7,Bachelor,5,Technology,Enterprise,USA,212929
Software Engineer,3,Bachelor,16,Technology,Enterprise,Sweden,130716
Backend Developer,8,Bachelor,16,Retail,Large,Australia,155812
Backend Developer,4,Bachelor,12,Technology,Enterprise,USA,178436
Business Analyst,5,Bachelor,13,Technology,Large,Germany,129408
Software Engineer,4,Master,4,Technology,Medium,USA,204719
Software Engineer,4,Bachelor,9,Technology,Small,USA,140985
Software Engineer,8,Bachelor,16,Telecom,Large,Canada,184980
Software Engineer,1,Bachelor,1,Finance,Enterprise,Australia,127354
Software Engineer,6,Bachelor,5,Telecom,Enterprise,Sweden,130384
Backend Developer,22,Bachelor,5,Technology,Medium,Canada,291344
Software Engineer,11,PhD,19,Consulting,Enterprise,USA,183567
Software Engineer,4,Bachelor,9,Technology,Medium,USA,120481
Business Analyst,5,Bachelor,8,Technology,Startup,USA,79511
DevOps Engineer,3,Bachelor,19,Technology,Small,Germany,117171
DevOps Engineer,7,Master,18,Finance,Large,Canada,197511
Software Engineer,1,Master,15,Healthcare,Large,India,48834
Business Analyst,3,Diploma,4,Finance,Large,Remote,113653
Software Engineer,2,PhD,15,Technology,Medium,UK,116032
Software Engineer,3,Bachelor,13,Technology,Startup,USA,265603
Backend Developer,5,Bachelor,18,Education,Startup,Canada,157309
Software Engineer,0,Bachelor,20,Finance,Medium,Singapore,91695
DevOps Engineer,3,Bachelor,5,Technology,Startup,UK,136504
Software Engineer,3,Diploma,18,Technology,Large,Germany,148567
Software Engineer,9,Master,8,Consulting,Large,India,45142
Product Manager,2,Bachelor,1,Government,Small,Canada,121022
Business Analyst,5,PhD,19,Education,Enterprise,UK,146735
Data Scientist,4,Master,17,Technology,Medium,India,36575
Frontend Developer,10,Bachelor,2,Technology,Medium,USA,201107
Software Engineer,9,High School,19,Technology,Large,Singapore,157795
Software Engineer,14,Master,16,Technology,Large,India,77854
Data Scientist,10,Diploma,18,Technology,Large,Remote,164920
Software Engineer,6,Bachelor,2,Finance,Medium,USA,197612
AI Engineer,8,Bachelor,6,Finance,Startup,Sweden,178277
Software Engineer,4,Diploma,7,Education,Startup,USA,126426
Product Manager,5,Bachelor,6,Consulting,Enterprise,Canada,232675
Data Scientist,5,Bachelor,6,Technology,Small,USA,192954
Data Scientist,2,Bachelor,9,Technology,Enterprise,USA,231795
Software Engineer,9,Diploma,8,Technology,Large,Remote,191722
Frontend Developer,12,Bachelor,9,Technology,Large,USA,230168
Data Scientist,4,Diploma,12,Media,Large,UK,112554
Data Analyst,4,Bachelor,18,Manufacturing,Large,India,38141
AI Engineer,2,Master,6,Technology,Medium,Canada,208042
Cloud Engineer,1,Diploma,4,Finance,Large,Germany,111768
Machine Learning Engineer,8,Diploma,7,Technology,Enterprise,USA,265422
Software Engineer,1,Diploma,18,Finance,Enterprise,UK,118623
Software Engineer,1,High School,20,Finance,Large,Canada,104565
Software Engineer,7,Diploma,5,Technology,Large,Netherlands,182969
Frontend Developer,5,Master,18,Consulting,Enterprise,Sweden,163450
Data Scientist,8,Bachelor,10,Retail,Startup,UK,150694
Cloud Engineer,2,Diploma,8,Education,Large,India,27265
Backend Developer,15,Master,1,Technology,Medium,India,81348
Frontend Developer,2,Diploma,15,Media,Enterprise,Australia,108060
Data Scientist,3,Bachelor,3,Technology,Large,USA,217538
Data Scientist,2,Diploma,15,Manufacturing,Medium,USA,142469
Backend Developer,15,Bachelor,14,Healthcare,Medium,India,55456
Software Engineer,3,Diploma,1,Technology,Medium,Singapore,99240
Frontend Developer,2,Bachelor,8,Technology,Medium,India,35007
Software Engineer,21,Master,7,Technology,Small,Canada,278519
Backend Developer,13,Master,9,Media,Large,USA,350000
Software Engineer,11,High School,18,Consulting,Large,Canada,176192
Backend Developer,13,Bachelor,12,Healthcare,Small,India,53215
Business Analyst,2,Bachelor,8,Technology,Large,UK,110956
Data Analyst,14,Bachelor,8,Technology,Medium,UK,175804
Data Scientist,4,Bachelor,6,Finance,Large,USA,270122
DevOps Engineer,6,PhD,3,Technology,Large,USA,208923
AI Engineer,4,Bachelor,2,Finance,Large,USA,223701
Data Scientist,12,Bachelor,14,Technology,Small,UK,164416
Cloud Engineer,0,Bachelor,8,Healthcare,Medium,UK,111997
Software Engineer,1,Bachelor,6,Finance,Startup,Singapore,109444
Software Engineer,13,Diploma,4,Government,Large,India,45254
DevOps Engineer,2,High School,5,Media,Medium,India,32933
Backend Developer,12,High School,13,Consulting,Enterprise,Canada,162369
Business Analyst,2,Master,9,Education,Medium,USA,108586
Backend Developer,4,Bachelor,13,Technology,Large,UK,153271
Software Engineer,16,High School,9,Finance,Large,USA,271010
Software Engineer,8,Bachelor,16,Technology,Enterprise,UK,172163
Data Analyst,5,Bachelor,12,Technology,Startup,Sweden,94091
DevOps Engineer,7,Diploma,2,Technology,Enterprise,India,42571
Software Engineer,10,Master,19,Technology,Medium,Germany,169864
Data Analyst,5,Bachelor,16,Technology,Small,UK,72736
Data Scientist,7,Bachelor,13,Healthcare,Medium,USA,241887
Data Analyst,21,Bachelor,5,Technology,Large,UK,264168
Frontend Developer,2,Bachelor,6,Government,Enterprise,India,47229
Backend Developer,5,Diploma,17,Finance,Medium,India,33129
Data Analyst,3,Bachelor,17,Technology,Enterprise,USA,155938
Backend Developer,2,Bachelor,17,Technology,Large,Netherlands,123278
Machine Learning Engineer,5,Master,3,Technology,Enterprise,USA,284444
Data Analyst,2,Bachelor,13,Consulting,Medium,USA,90834
Data Analyst,2,Master,12,Telecom,Startup,USA,113498
Software Engineer,4,Master,6,Finance,Large,Singapore,165704
Software Engineer,7,Master,13,Technology,Large,USA,238303
Business Analyst,7,High School,14,Technology,Large,Australia,105727
Backend Developer,4,Diploma,7,Finance,Large,UK,136952
Software Engineer,1,Bachelor,5,Finance,Small,Canada,84237
Data Analyst,1,Bachelor,14,Telecom,Small,USA,87834
Backend Developer,6,Diploma,18,Consulting,Enterprise,Singapore,156109
Cloud Engineer,2,High School,4,Technology,Large,Canada,109912
Business Analyst,5,Master,1,Finance,Medium,UK,120712
Software Engineer,5,Bachelor,7,Technology,Large,India,50458
Data Scientist,0,Bachelor,20,Finance,Large,Australia,102816
Business Analyst,13,High School,13,Technology,Medium,India,39719
Data Analyst,1,Master,4,Education,Large,Remote,121783
AI Engineer,4,Bachelor,13,Education,Large,UK,141248
Software Engineer,1,Diploma,4,Technology,Enterprise,USA,143837
Software Engineer,2,PhD,3,Technology,Enterprise,Sweden,134558
Product Manager,3,Master,8,Technology,Medium,USA,235752
Data Scientist,3,High School,20,Education,Medium,India,33386
Software Engineer,4,Master,8,Technology,Small,USA,124553
Backend Developer,15,Master,17,Finance,Startup,India,67612
Frontend Developer,2,Bachelor,15,Technology,Large,UK,136389
Backend Developer,7,Diploma,4,Technology,Medium,Remote,143309
Business Analyst,11,Master,6,Technology,Medium,India,36116
AI Engineer,7,Master,6,Technology,Enterprise,Germany,223683
Machine Learning Engineer,12,Master,10,Consulting,Large,Canada,236167
Frontend Developer,7,Bachelor,4,Technology,Large,Australia,193005
DevOps Engineer,7,Bachelor,9,Healthcare,Medium,USA,158740
Software Engineer,11,Bachelor,16,Healthcare,Medium,Netherlands,179321
Data Analyst,6,Bachelor,7,Education,Medium,USA,126348
Software Engineer,11,Diploma,14,Consulting,Large,UK,213109
